Date,Open,High,Low,Close,Volume
2016-02-17,70.998,71.576,70.843,71.576,88
2016-02-18,72.503,72.503,72.04,72.04,287
2016-02-19,72.04,72.309,71.493,71.493,176
2016-02-22,72.124,72.961,71.854,72.961,78
2016-02-23,72.719,73.229,72.292,73.229,570
2016-02-24,72.756,72.756,71.576,71.576,129
2016-02-25,72.358,73.017,72.358,72.553,271
2016-02-26,74.262,74.262,73.436,74.207,367
2016-02-29,73.323,73.899,72.951,73.499,339
2016-03-01,73.602,73.602,73.602,73.602,180
2016-03-02,74.496,75.201,74.496,74.922,292
2016-03-03,75.285,75.285,74.644,74.644,144
2016-03-04,75.09,75.145,74.598,74.598,242
2016-03-07,74.718,74.913,74.366,74.366,320
2016-03-08,75.295,75.295,73.565,73.565,1128
2016-03-09,73.436,74.541,73.436,74.179,237
2016-03-10,74.55,75.295,74.122,75.295,1324
2016-03-11,74.262,74.486,73.714,73.714,2824
2016-03-14,74.244,74.244,73.668,74.141,3303
2016-03-15,73.891,73.891,73.891,73.891,71
2016-03-16,75.295,75.295,73.994,74.486,10856
2016-03-17,73.668,73.668,71.576,73.406,5614
2016-03-18,73.406,73.723,73.397,73.436,96
2016-03-21,73.63,73.723,73.63,73.723,14
2016-03-22,73.994,74.087,73.714,73.714,128
2016-03-23,74.336,74.336,74.131,74.131,77
2016-03-24,72.069,73.956,72.04,73.936,5818
2016-03-29,73.965,73.975,73.017,73.528,301
2016-03-30,73.668,73.899,73.36,73.36,11148
2016-03-31,73.436,73.854,73.389,73.436,250
2016-04-01,73.026,73.026,71.948,72.607,647
2016-04-04,73.899,73.936,73.732,73.76,207
2016-04-05,73.37,73.37,72.97,73.147,75
2016-04-06,73.426,73.48,73.138,73.138,1612
2016-04-07,74.114,74.114,73.156,73.584,2408
2016-04-08,73.472,74.003,73.472,74.003,454
2016-04-11,73.528,73.686,72.997,73.258,237
2016-04-12,73.082,73.574,72.533,73.574,530
2016-04-13,74.114,74.904,74.114,74.904,276
2016-04-14,75.126,75.778,75.126,75.295,5851
2016-04-15,75.936,75.936,75.116,75.48,77
2016-04-18,75.107,75.219,74.681,75.219,409
2016-04-19,76.076,76.177,75.758,75.823,8451
2016-04-20,76.213,76.213,75.295,75.758,2847
2016-04-21,75.592,76.213,75.592,75.992,85
2016-04-22,76.641,77.013,76.363,76.596,278
2016-04-25,78.074,78.074,77.153,77.433,209
2016-04-26,77.6,77.6,77.339,77.339,117
2016-04-27,77.433,77.608,76.604,77.303,359
2016-04-28,77.339,77.339,76.772,77.061,59
2016-04-29,76.223,76.623,74.997,74.997,11188
2016-05-02,75.295,75.378,75.062,75.145,323
2016-05-04,75.388,75.388,74.457,75.052,2911
2016-05-05,75.295,76.038,75.295,76.038,85
2016-05-06,76.038,76.038,75.126,75.126,1066
2016-05-09,75.648,76.54,75.648,76.102,8886
2016-05-10,76.894,76.949,76.278,76.894,2248
2016-05-11,77.608,77.608,77.088,77.097,348
2016-05-12,76.623,77.013,76.223,76.223,255
2016-05-13,76.223,76.501,75.48,76.501,10776
2016-05-16,75.841,75.841,74.885,74.885,409
2016-05-17,76.028,76.028,75.572,75.712,96
2016-05-18,77.608,77.608,76.038,76.038,281
2016-05-19,76.428,76.457,75.758,75.758,239
2016-05-20,77.004,77.004,76.689,76.919,116
2016-05-23,77.08,77.357,77.08,77.357,14
2016-05-24,77.608,78.818,77.608,78.799,1943
2016-05-25,78.251,79.003,78.251,79.003,682
2016-05-27,78.826,78.826,78.157,78.453,209
2016-05-30,79.003,79.458,78.706,79.012,725
2016-05-31,79.272,79.272,78.418,78.939,525
2016-06-01,79.087,79.087,78.129,78.547,433
2016-06-02,78.547,78.547,78.074,78.093,1041
2016-06-03,79.236,79.236,77.144,77.246,855
2016-06-06,77.246,77.655,77.153,77.544,97
2016-06-07,77.554,77.627,77.061,77.459,265
2016-06-08,77.311,77.311,76.772,76.772,691
2016-06-09,76.801,77.173,76.641,76.726,455
2016-06-10,77.525,77.674,76.902,77.525,176
2016-06-13,77.08,77.294,77.08,77.294,2895
2016-06-14,77.6,78.444,77.6,78.444,423
2016-06-15,78.323,78.453,78.083,78.315,157
2016-06-16,77.748,78.659,77.748,78.614,2029
2016-06-17,78.537,78.537,78.362,78.362,118
2016-06-20,77.804,77.87,77.525,77.821,205
2016-06-21,77.488,79.012,77.163,78.083,967
2016-06-22,78.259,78.259,76.932,76.971,198
2016-06-23,77.516,77.657,77.516,77.544,717
2016-06-24,77.525,77.544,74.367,77.544,691
2016-06-27,79.001,79.001,78.55,78.879,81
2016-06-28,77.918,77.918,76.981,77.619,646
2016-06-29,78.306,78.41,78.032,78.41,166
2016-06-30,78.55,79.01,78.455,79.01,449
2016-07-01,79.01,79.876,79.01,79.876,122
2016-07-04,79.941,80.543,79.941,80.328,487
2016-07-05,80.392,80.392,79.274,79.96,1910
2016-07-06,80.157,80.411,79.641,80.008,151
2016-07-07,80.027,80.815,79.914,80.722,816
2016-07-08,80.722,80.722,80.506,80.712,289
2016-07-11,81.785,82.057,81.341,81.521,9865
2016-07-12,81.663,82.114,81.089,81.991,9328
2016-07-13,82.273,82.293,81.436,81.803,1349
2016-07-14,82.414,82.604,82.264,82.462,5947
2016-07-15,82.123,82.649,81.991,82.649,338
2016-07-18,82.742,82.771,82.087,82.217,6245
2016-07-19,81.991,82.151,81.888,81.888,176
2016-07-20,82.199,82.914,82.141,82.669,16069
2016-07-21,82.594,82.649,81.624,81.624,16304
2016-07-22,82.18,82.225,81.991,81.991,178
2016-07-25,82.312,82.781,81.803,81.841,16401
2016-07-26,81.925,82.509,81.85,82.255,301
2016-07-27,82.273,82.923,82.273,82.923,251
2016-07-28,82.095,82.095,81.089,81.512,11021
2016-07-29,82.742,82.742,81.145,81.22,278
2016-08-01,83.684,85.377,80.787,81.381,2199
2016-08-02,80.627,80.627,79.209,79.209,861
2016-08-03,79.838,79.914,79.209,79.595,2254
2016-08-04,84.398,84.398,79.923,80.017,383
2016-08-05,84.314,84.314,79.828,79.828,172
2016-08-08,81.051,81.202,80.487,80.77,375
2016-08-09,80.666,80.693,79.848,80.563,739
2016-08-10,80.157,80.186,79.641,79.914,319
2016-08-11,79.358,80.045,79.358,80.017,123
2016-08-12,80.253,80.279,79.621,79.621,367
2016-08-16,83.646,83.646,78.643,79.396,564
2016-08-17,79.348,79.735,78.956,79.631,432
2016-08-18,78.888,79.472,78.888,78.981,351
2016-08-19,79.434,79.575,79.434,79.452,286
2016-08-22,79.481,79.923,78.851,79.923,176
2016-08-23,79.876,79.979,79.217,79.923,365
2016-08-24,80.157,80.157,79.923,79.923,103
2016-08-25,78.851,79.264,78.851,79.264,141
2016-08-26,80.166,80.166,79.501,80.111,421
2016-08-29,80.111,80.675,80.111,80.675,2111
2016-08-30,80.864,81.051,80.864,80.91,77
2016-08-31,81.614,81.803,81.136,81.803,732
2016-09-01,81.803,82.01,81.238,81.238,263
2016-09-02,81.361,81.371,80.958,81.183,203
2016-09-05,81.051,81.898,81.051,81.775,228
2016-09-06,81.541,81.541,80.864,80.91,323
2016-09-07,80.855,80.928,80.656,80.77,135
2016-09-08,80.656,80.75,79.923,79.923,259
2016-09-09,80.374,80.42,79.744,80.384,670
2016-09-12,78.297,79.698,77.6,79.679,1431
2016-09-13,79.679,79.923,78.981,78.981,140
2016-09-14,78.972,79.462,78.972,78.981,277
2016-09-15,78.898,78.898,78.372,78.485,98
2016-09-16,79.095,79.444,78.607,78.607,280
2016-09-19,79.133,79.716,79.03,79.425,640
2016-09-20,79.123,79.518,78.796,78.888,17965
2016-09-21,79.679,79.791,79.679,79.716,285
2016-09-22,79.34,79.679,79.34,79.649,392
2016-09-23,79.237,80.092,79.237,80.092,104
2016-09-26,79.783,79.783,78.805,79.331,165
2016-09-27,79.34,79.34,79.059,79.077,94
2016-09-28,78.991,79.8,78.991,79.631,784
2016-09-29,79.481,79.923,79.462,79.783,52
2016-09-30,79.659,80.336,79.659,80.336,277
2016-10-03,79.81,79.857,79.501,79.501,155
2016-10-04,80.186,80.356,79.688,80.027,269
2016-10-05,79.575,79.698,78.981,78.981,367
2016-10-06,79.322,79.773,79.322,79.688,43
2016-10-07,79.688,79.941,79.368,79.537,1633
2016-10-10,79.791,79.791,79.444,79.735,289
2016-10-11,79.941,79.941,79.923,79.923,93
2016-10-12,79.923,80.262,79.857,80.262,599
2016-10-13,80.092,80.111,79.274,79.621,523
2016-10-14,79.406,80.392,79.406,80.392,89
2016-10-17,80.392,80.392,80.392,80.392,336
2016-10-18,80.732,80.796,80.732,80.732,484
2016-10-19,80.928,81.164,80.928,81.164,76
2016-10-20,80.928,81.145,80.891,81.145,221
2016-10-21,81.145,81.428,81.145,81.428,322
2016-10-24,81.614,81.803,81.614,81.803,280
2016-10-25,82.264,82.264,82.047,82.087,261
2016-10-26,81.709,81.709,81.032,81.351,471
2016-10-27,82.077,82.077,81.841,81.841,177
2016-10-28,81.351,81.682,81.229,81.682,604
2016-10-31,81.341,81.341,80.572,81.117,431
2016-11-02,82.151,82.151,78.259,78.465,1011
2016-11-03,78.607,78.776,78.607,78.766,317
2016-11-04,78.495,78.495,78.183,78.183,409
2016-11-07,79.669,79.923,79.641,79.838,672
2016-11-08,79.96,80.61,79.932,80.279,396
2016-11-09,77.139,80.864,77.139,80.864,3165
2016-11-10,82.697,83.965,82.697,83.712,1737
2016-11-14,85.734,85.8,85.15,85.752,1319
2016-11-15,85.564,86.497,84.991,86.355,17170
2016-11-16,86.975,87.201,86.514,86.693,9929
2016-11-17,87.134,87.134,86.778,87.088,1583
2016-11-18,88.055,88.498,88.01,88.019,5656
2016-11-21,87.915,88.178,87.285,88.01,470
2016-11-22,88.103,88.583,88.103,88.103,5810
2016-11-23,87.633,89.353,87.633,89.353,11231
2016-11-24,89.598,89.608,88.385,88.469,897
2016-11-25,88.385,88.882,87.924,88,5519
2016-11-28,88.385,89.194,87.915,89.166,5483
2016-11-29,88.837,89.204,88.837,88.988,100
2016-11-30,89.137,89.796,88.866,89.419,1494
2016-12-01,88.96,89.618,88.433,89.438,5515
2016-12-02,90.266,90.266,88.857,89.222,237
2016-12-05,89.326,89.861,88.799,88.799,1009
2016-12-06,89.033,89.156,88.385,88.385,396
2016-12-07,88.424,88.666,87.774,88.01,7337
2016-12-08,88.508,91.517,88.508,91.517,254
2016-12-09,91.056,91.488,90.154,91.488,938
2016-12-12,91.677,91.958,91.019,91.677,11941
2016-12-13,91.343,91.677,91.343,91.629,228
2016-12-14,91.439,91.914,90.747,90.747,5788
2016-12-15,92.71,93.299,92.01,93.299,373
2016-12-16,93.1,93.1,91.819,91.99,11258
2016-12-19,92.587,92.587,92.283,92.473,366
2016-12-20,92.72,93.204,92.408,92.863,3782
2016-12-21,93.09,93.327,92.577,92.577,580
2016-12-22,92.512,92.587,91.734,92.246,1107
2016-12-23,92.682,92.682,91.533,91.543,6059
2016-12-27,92.265,92.636,91.563,92.636,625
2016-12-28,92.531,93.319,92.531,92.958,5883
2016-12-29,91.8,92.104,91.278,91.573,6594
2016-12-30,91.81,91.81,90.111,90.111,6261
2017-01-02,94.845,94.845,92.958,92.958,201
2017-01-03,91.904,92.587,91.155,92.104,441
2017-01-04,92.094,92.134,90.87,91.525,6340
2017-01-05,91.013,91.563,90.32,90.861,16763
2017-01-09,91.468,91.761,91.248,91.343,10822
2017-01-10,90.936,90.936,90.537,90.596,905
2017-01-11,90.993,91.894,90.851,91.894,265
2017-01-12,90.377,90.377,89.637,89.637,504
2017-01-13,89.799,91.051,89.637,91.051,6220
2017-01-16,90.728,90.993,90.197,90.701,601
2017-01-17,90.253,90.253,89.163,89.826,414
2017-01-18,89.979,89.979,89.163,89.666,713
2017-01-19,90.263,90.624,90.14,90.624,310
2017-01-20,89.913,90.017,89.22,90.017,10581
2017-01-23,89.249,89.542,89.163,89.163,448
2017-01-24,89.163,89.447,88.689,88.727,356
2017-01-25,89.466,90.111,89.039,90.111,3309
2017-01-26,89.781,90.111,89.781,90.111,288
2017-01-27,90.691,90.691,89.362,89.362,7482
2017-01-30,89.894,90.168,89.163,89.163,855
2017-01-31,88.736,89.466,88.006,88.006,2603
2017-02-01,88.793,88.793,88.271,88.271,397
2017-02-02,87.817,87.939,87.124,87.74,20599
2017-02-03,88.215,88.215,87.911,88.215,538
2017-02-06,89.001,89.02,88.614,88.689,643
2017-02-07,88.984,89.826,88.594,89.542,427
2017-02-08,89.855,89.923,89.163,89.163,89
2017-02-09,89.211,89.979,89.211,89.979,1385
2017-02-10,90.823,90.823,90.111,90.348,438
2017-02-13,90.975,91.06,90.814,91.06,171
2017-02-14,91.8,91.8,91.439,91.715,13638
2017-02-15,92.483,92.606,92.435,92.483,6802
2017-02-16,92.71,92.71,92.01,92.237,282
2017-02-17,92.159,92.483,92.159,92.35,7457
2017-02-20,92.958,93.137,92.88,92.91,739
2017-02-21,93.214,93.65,93.204,93.441,9672
2017-02-22,93.715,93.715,92.89,93.621,626
2017-02-23,92.958,93.611,92.786,93.052,597
2017-02-24,93.185,93.224,92.055,92.958,844
2017-02-27,93.715,93.715,93.146,93.365,403
2017-02-28,93.679,93.715,92.958,92.958,687
2017-03-01,93.715,94.628,93.527,94.37,829
2017-03-02,94.466,94.94,94.427,94.787,5970
2017-03-03,94.38,94.57,93.906,94.114,557
2017-03-06,93.536,94.086,92.967,93.575,2479
2017-03-07,93.735,93.981,93.696,93.887,556
2017-03-08,93.679,93.811,93.432,93.621,312
2017-03-09,93.906,93.943,93.137,93.241,178
2017-03-10,94.095,94.162,93.811,93.811,2475
2017-03-13,94.854,94.854,93.412,93.896,233
2017-03-14,94.02,94.02,93.146,93.403,3110
2017-03-15,93.611,93.783,93.601,93.601,4472
2017-03-16,93.345,93.601,92.01,92.01,2997
2017-03-17,92.01,92.577,91.829,92.01,14121
2017-03-20,91.248,92.01,91.222,91.961,12579
2017-03-21,91.657,91.657,89.875,90.586,27411
2017-03-22,90.13,90.13,89.637,90.111,818
2017-03-23,90.206,90.756,90.14,90.577,361
2017-03-24,90.358,90.452,90.017,90.443,414
2017-03-27,91.894,91.894,87.853,87.853,951
2017-03-28,89.372,89.447,88.689,88.822,604
2017-03-29,89.409,90.273,89.409,90.273,10116
2017-03-30,90.472,90.472,89.609,90.13,21466
2017-03-31,90.966,91.278,90.701,91.278,5534
2017-04-03,91.239,92.863,90.586,91.069,1719
2017-04-04,91.318,91.62,91.278,91.402,240
2017-04-05,91.278,91.705,91.06,91.705,5619
2017-04-06,90.747,90.909,90.586,90.899,609
2017-04-07,91.079,91.298,90.311,91.298,5658
2017-04-10,91.629,91.894,91.298,91.894,158
2017-04-11,91.752,91.781,91.003,91.022,583
2017-04-12,91.089,91.422,91.032,91.422,41
2017-04-13,92.01,92.01,90.168,91.013,6655
2017-04-18,90.946,90.946,89.429,90.234,20658
2017-04-19,90.178,90.766,89.391,90.661,10695
2017-04-20,90.273,90.273,89.712,89.712,52
2017-04-21,90.841,91.696,90.841,91.525,427
2017-04-24,90.861,90.861,89.657,90.273,1295
2017-04-25,90.188,90.197,89.931,89.931,509
2017-04-26,89.931,90.348,89.731,90.292,306
2017-04-27,90.036,90.397,89.865,90.234,527
2017-04-28,90.073,92.01,89.835,90.017,695
2017-05-02,90.055,90.093,89.637,89.761,404
2017-05-04,89.997,89.997,89.731,89.731,293
2017-05-05,89.542,89.609,88.974,89.163,644
2017-05-08,89.163,89.817,89.163,89.637,382
2017-05-09,90.633,90.889,90.452,90.766,145
2017-05-10,90.606,90.606,89.826,90.606,496
2017-05-11,90.397,90.661,89.666,90.206,407
2017-05-12,90.462,90.586,89.969,90.017,811
2017-05-15,89.657,89.731,89.163,89.561,601
2017-05-16,89.078,89.078,88.215,88.773,607
2017-05-17,87.532,88.043,86.773,86.773,1367
2017-05-18,87.266,90.111,86.402,87.446,11386
2017-05-19,87.315,87.315,86.127,86.583,5090
2017-05-22,86.63,87.266,86.517,86.858,7090
2017-05-23,87.285,87.57,87.227,87.541,577
2017-05-24,87.817,87.902,87.608,87.608,308
2017-05-25,87.578,87.608,87.266,87.266,422
2017-05-26,87.266,88.205,87.266,88.205,47
2017-05-29,88.215,88.328,88.082,88.309,392
2017-05-30,88.509,88.509,87.369,87.74,643
2017-05-31,87.948,87.948,87.266,87.266,711
2017-06-01,87.578,88.072,87.578,88.072,175
2017-06-02,88.091,90.16,87.929,87.929,661
2017-06-05,89.001,89.001,88.158,88.215,475
2017-06-06,88.215,88.527,87.674,88.395,746
2017-06-07,88.3,88.537,88.215,88.537,836
2017-06-08,88.831,88.974,88.831,88.955,146
2017-06-09,88.955,89.181,88.955,89.163,1330
2017-06-12,88.46,88.527,87.958,87.958,396
2017-06-13,88.945,89.039,88.831,89.039,47
2017-06-14,88.433,89.362,88.433,88.546,136
2017-06-16,90.188,90.188,88.689,88.689,477
2017-06-19,89.619,89.781,88.86,89.609,175
2017-06-20,89.826,91.107,89.771,89.771,10957
2017-06-21,90.681,90.691,90.633,90.633,607
2017-06-22,90.681,90.681,90.111,90.492,56
2017-06-23,90.253,90.253,89.817,89.817,304
2017-06-26,89.923,89.923,89.087,89.542,10636
2017-06-27,89.476,89.542,88.935,88.935,377
2017-06-28,88.026,88.736,87.74,88.499,279
2017-06-29,88.669,89.001,88.12,88.129,281
2017-06-30,87.74,87.939,87.55,87.883,443
2017-07-03,88.062,88.841,88.052,88.841,328
2017-07-04,88.46,88.974,88.243,88.974,356
2017-07-05,87.921,89.163,87.921,88.974,176
2017-07-06,88.64,88.64,87.446,87.446,715
2017-07-07,87.446,87.844,87.36,87.36,276
2017-07-10,88.176,88.176,87.483,88.176,186
2017-07-11,88.481,88.481,88.213,88.404,55
2017-07-12,87.062,88.068,87.053,87.992,728
2017-07-13,88.471,88.846,88.471,88.471,344
2017-07-14,88.49,88.49,87.454,88.098,266
2017-07-17,88.098,88.193,87.398,87.398,666
2017-07-18,87.771,87.771,86.89,86.995,492
2017-07-19,87.233,88.193,87.233,88.193,155
2017-07-20,88.193,88.193,87.474,87.474,787
2017-07-21,87.322,88.088,87.322,87.972,60
2017-07-24,88.414,88.414,87.378,88.098,666
2017-07-25,88.241,88.461,87.579,88.213,438
2017-07-26,88.643,88.882,88.164,88.625,8497
2017-07-27,88.088,88.452,87.646,88.308,3416
2017-07-28,87.695,88.308,86.89,88.308,5553
2017-07-31,87.781,87.896,86.831,86.831,6798
2017-08-01,87.427,87.427,86.946,87.243,176
2017-08-02,87.178,87.187,86.851,86.851,624
2017-08-03,86.91,86.91,86.275,86.323,247
2017-08-04,86.448,86.927,86.18,86.927,274
2017-08-07,87.408,87.408,86.708,86.946,373
2017-08-08,87.233,87.331,87.233,87.331,836
2017-08-09,86.936,88.031,86.936,87.867,609
2017-08-10,88.088,88.088,87.714,87.714,315
2017-08-11,86.87,87.128,86.353,86.726,366
2017-08-14,86.9,87.322,86.603,86.765,424
2017-08-16,89.92,89.92,87.82,87.82,143
2017-08-17,87.686,88.048,87.427,87.427,438
2017-08-18,86.524,86.726,86.275,86.726,351
2017-08-21,86.583,86.583,85.96,85.96,821
2017-08-22,86.275,86.956,86.275,86.91,95
2017-08-23,87.408,87.408,86.851,86.946,128
2017-08-24,87.025,87.025,86.19,86.678,350
2017-08-25,86.553,86.553,85.154,85.154,937
2017-08-28,85.318,85.432,84.79,85.079,484
2017-08-29,84.282,84.829,83.4,84.359,1272
2017-08-30,84.934,86.275,84.934,86.275,457
2017-08-31,86.275,86.794,85.71,86.18,722
2017-09-01,86.794,86.813,86.141,86.141,1405
2017-09-04,86.498,86.563,85.797,86.085,696
2017-09-05,86.257,86.257,85.489,85.797,631
2017-09-06,85.663,85.797,85.605,85.653,116
2017-09-07,85.902,85.902,84.924,85.7,349
2017-09-08,84.991,85.088,84.8,84.8,475
2017-09-11,85.7,86.075,85.375,86.075,783
2017-09-12,86.085,87.358,86.085,87.158,305
2017-09-13,87.1,87.464,86.995,87.427,1734
2017-09-14,88.146,88.231,87.724,87.724,201
2017-09-15,88.193,88.193,87.233,87.233,282
2017-09-18,88.078,88.213,88.078,88.146,118
2017-09-19,87.877,88.146,87.857,87.916,646
2017-09-20,87.742,87.81,86.956,87.714,221
2017-09-21,88.567,88.567,87.972,88.031,141
2017-09-22,87.637,87.637,86.755,86.755,390
2017-09-25,87.388,88.203,87.388,88.203,102
2017-09-26,88.586,89.066,88.577,88.672,337
2017-09-27,89.151,90.34,89.151,90.293,295
2017-09-28,90.59,90.59,90.005,90.005,519
2017-09-29,89.986,90.025,89.631,89.966,372
2017-10-02,90.646,91.069,90.495,91.069,389
2017-10-03,91.069,91.453,90.551,91.069,554
2017-10-04,91.069,91.155,90.686,91.069,181
2017-10-05,91.165,91.673,91.05,91.356,6426
2017-10-06,92.278,92.278,91.548,92.152,380
2017-10-09,92.125,92.21,91.099,91.099,6969
2017-10-10,91.3,91.3,90.541,90.954,1144
2017-10-11,90.973,90.973,90.11,90.485,326
2017-10-12,90.379,90.389,90.206,90.389,479
2017-10-13,90.36,90.485,89.124,89.727,649
2017-10-16,90.551,90.551,90.11,90.11,725
2017-10-17,90.522,90.522,90.254,90.254,188
2017-10-18,90.59,90.686,90.398,90.495,270
2017-10-19,90.159,90.159,89.697,89.697,228
2017-10-20,89.841,90.743,89.841,90.062,660
2017-10-23,91.069,91.069,90.446,90.505,358
2017-10-24,90.848,90.944,90.495,90.868,583
2017-10-25,90.858,90.858,90.11,90.11,591
2017-10-26,90.455,90.82,90.455,90.82,37
2017-10-27,91.712,92.508,91.597,92.508,1265
2017-10-30,92.488,92.498,91.548,92.488,1714
2017-10-31,92.325,92.478,91.577,92.144,705
2017-11-02,92.085,92.085,91.548,91.817,536
2017-11-03,91.817,92.536,91.817,92.421,192
2017-11-06,92.843,93.13,92.421,93.13,5358
2017-11-07,93.197,93.542,92.699,92.834,729
2017-11-08,92.795,93.37,92.258,93.139,5539
2017-11-09,93.072,93.082,92.028,92.411,234
2017-11-10,92.564,92.564,91.798,91.96,1493
2017-11-13,92.268,92.268,91.548,92.105,308
2017-11-14,92,92,91.223,91.26,436
2017-11-15,90.762,90.762,90.11,90.619,378
2017-11-16,90.59,91.145,90.59,91.117,310
2017-11-17,91.5,91.5,91.214,91.346,753
2017-11-20,91.214,91.5,90.216,91.5,288
2017-11-21,91.643,91.932,91.069,91.932,74
2017-11-22,91.683,91.903,91.069,91.069,284
2017-11-23,90.839,90.983,90.83,90.868,133
2017-11-24,90.897,90.897,90.465,90.465,409
2017-11-27,90.283,90.283,89.468,89.468,270
2017-11-28,90.11,90.637,90.11,90.398,48
2017-11-29,90.973,91.453,90.964,91.453,270
2017-11-30,91.453,92.028,91.117,91.788,620
2017-12-01,91.865,92.22,91.453,92.21,609
2017-12-04,92.144,93.005,92.144,93.005,781
2017-12-05,92.305,92.593,92.037,92.593,1325
2017-12-06,92.019,92.373,92.019,92.373,717
2017-12-07,92.728,92.747,92.125,92.669,125
2017-12-08,93.082,93.207,92.135,93.207,505
2017-12-11,93.313,93.323,92.536,92.986,1019
2017-12-12,92.986,94.041,92.986,94.041,339
2017-12-13,94.243,94.321,93.867,94.157,434
2017-12-14,93.992,94.186,92.988,94.157,934
2017-12-15,93.781,94.089,93.606,94.05,439
2017-12-18,94.05,94.639,93.953,94.542,194
2017-12-19,94.157,94.35,94.06,94.06,262
2017-12-20,94.07,94.07,93.191,93.394,526
2017-12-21,94.639,94.639,93.287,93.287,157
2017-12-22,93.838,93.847,93.674,93.674,1028
2017-12-27,93.461,93.771,93.287,93.771,783
2017-12-28,92.969,92.969,92.612,92.632,796
2017-12-29,92.659,92.659,91.704,91.704,865
2018-01-03,91.645,92.486,90.97,92.486,707
2018-01-04,94.804,94.804,91.569,92.582,976
2018-01-05,92.64,93.095,92.64,93.036,812
2018-01-08,93.674,94.07,93.162,93.943,1248
2018-01-09,94.639,94.639,94.466,94.639,464
2018-01-10,94.813,95.036,94.243,94.253,990
2018-01-11,95.064,95.064,94.243,94.243,737
2018-01-12,94.562,94.621,93.355,93.355,324
2018-01-15,94.176,94.176,93.384,93.48,633
2018-01-16,93.48,94.523,93.48,93.8,587
2018-01-17,93.847,94.157,93.461,93.761,423
2018-01-18,93.722,94.389,92.708,92.708,331
2018-01-19,93.722,94.359,93.287,94.359,528
2018-01-22,94.399,94.572,93.674,94.572,214
2018-01-23,94.592,95.403,94.476,95.007,639
2018-01-24,94.958,95.007,94.157,94.157,138
2018-01-25,93.636,94.07,92.708,92.891,542
2018-01-26,93.23,93.867,93.191,93.761,190
2018-01-29,94.592,94.717,94.301,94.427,328
2018-01-30,94.369,94.369,92.901,93.684,1426
2018-01-31,93.433,93.461,93.095,93.095,1231
2018-02-01,93.105,93.337,92.708,93.056,1673
2018-02-02,93.327,93.327,91.801,91.801,911
2018-02-05,92.226,92.226,90.198,90.95,1762
2018-02-06,87.783,88.942,84.664,88.836,3243
2018-02-07,88.836,90.1,87.976,89.936,2420
2018-02-08,91.635,91.635,89.27,89.329,1201
2018-02-09,88.102,88.353,86.915,86.915,831
2018-02-12,88.362,89.329,88.362,88.536,1606
2018-02-13,88.652,88.652,87.88,88.353,885
2018-02-14,89.077,89.415,88.459,88.459,416
2018-02-15,89.213,89.444,88.846,88.846,579
2018-02-16,89.425,90.544,89.425,90.198,544
2018-02-19,90.767,90.767,90.198,90.198,620
2018-02-20,90.332,90.332,89.811,90.188,144
2018-02-21,90.294,91.096,90.294,90.67,732
2018-02-22,90.777,90.777,90.478,90.478,368
2018-02-23,91.259,91.259,90.488,91.057,152
2018-02-26,91.645,91.645,91.635,91.645,355
2018-02-27,92.322,92.901,92.322,92.708,427
2018-02-28,93.036,93.23,92.4,93.23,302
2018-03-01,92.274,92.322,91.598,92.322,547
2018-03-02,91.742,91.742,89.222,89.811,680
2018-03-05,90.033,92.708,89.811,90.613,275
2018-03-06,91.655,91.675,90.825,90.97,300
2018-03-07,90.313,90.371,90.178,90.371,253
2018-03-08,91.425,92.08,91.163,92.08,396
2018-03-09,92.226,93.191,91.83,93.191,283
2018-03-12,93.674,93.916,93.403,93.867,734
2018-03-13,93.867,93.867,93.461,93.461,341
2018-03-14,93.258,93.51,92.708,92.708,244
2018-03-15,92.708,92.988,92.166,92.988,62
2018-03-16,93.123,93.48,93.095,93.48,426
2018-03-19,93.538,93.538,91.742,91.742,271
2018-03-20,91.751,92.612,91.742,92.38,315
2018-03-21,92.805,92.979,92.708,92.979,1020
2018-03-22,91.289,91.742,90.391,90.391,4671
2018-03-23,89.502,89.927,88.652,88.923,5430
2018-03-26,88.767,88.903,87.493,87.493,2074
2018-03-27,89.647,89.83,89.473,89.83,407
2018-03-28,90.777,90.777,86.885,87.011,4432
2018-03-29,87.638,88.846,87.571,88.362,5751
2018-04-03,86.924,88.459,86.624,87.831,2885
2018-04-04,88.266,88.266,86.915,87.783,1501
2018-04-05,90.342,90.488,89.618,89.618,338
2018-04-06,89.811,89.918,89.329,89.329,476
2018-04-09,88.981,88.981,88.372,88.517,353
2018-04-10,88.758,89.406,88.026,89.028,1156
2018-04-11,88.797,88.797,88.314,88.372,418
2018-04-12,88.777,89.279,88.652,89.279,201
2018-04-13,89.628,89.743,89.57,89.57,193
2018-04-16,88.846,89.347,88.362,88.362,171
2018-04-17,88.681,90.092,88.681,90.004,224
2018-04-18,90.004,90.294,90.004,90.294,64
2018-04-19,90.342,90.498,89.908,89.908,950
2018-04-20,90.072,90.391,90.072,90.391,291
2018-04-23,90.198,90.68,90.11,90.68,94
2018-04-24,90.68,91.685,90.66,91.685,1467
2018-04-25,90.1,90.371,89.811,90.294,649
2018-04-26,91.742,91.742,90.478,91.742,1625
2018-04-27,91.964,92.708,91.964,92.014,637
2018-04-30,92.341,92.612,92.322,92.322,142
2018-05-02,86.818,95.122,85.465,93.258,2133
